timestamp,close
1761346800,110995.20314850457
1761350400,110997.80437129698
1761354000,110742.40086612821
1761357600,111108.65312045229
1761361200,111080.28336353975
1761364800,111036.626561223
1761368400,111306.02452878485
1761372000,111338.44291460582
1761375600,111471.77574252381
1761379200,111507.89326706811
1761382800,111738.98925653729
1761386400,111560.34109927919
1761390000,111578.64850382108
1761393600,111600.24101661498
1761397200,111820.39354605979
1761400800,111696.70432950435
1761404400,111587.53286386712
1761408000,111454.48811350744
1761411600,111382.63495934718
1761415200,111303.69891957722
1761418800,111652.20193757836
1761422400,111589.25036071423
1761426000,111436.9480174695
1761429600,111397.19070064751
1761433200,111688.03881568028
1761436800,111620.3093731354
1761440400,111758.63702762155
1761444000,111753.27794364102
1761447600,111464.8648935945
1761451200,111319.18877311777
1761454800,111436.09985959985
1761458400,111635.49772678263
1761462000,111614.99255495325
1761465600,111714.20855820262
1761469200,111826.19227478495
1761472800,112501.78806508525
1761476400,112486.22493930868
1761480000,113282.59454999492
1761483600,113586.72462343427
1761487200,113635.90930857442
1761490800,113578.8366173319
1761494400,113680.01517857636
1761498000,113557.60101098006
1761501600,113484.57948892299
1761505200,113659.68644218838
1761508800,113547.67923965938
1761512400,113450.43372360575
1761516000,113502.98049760169
1761519600,114722.01666031986
1761523200,114476.01227508577
1761526800,114833.21487111114
1761530400,115308.49503837402
1761534000,114916.39023835513
1761537600,114972.25873472058
1761541200,115269.0589739152
1761544800,115513.15524233114
1761548400,115957.34497996338
1761552000,115579.33624074656
1761555600,115013.80014279131
1761559200,115262.65742354769
1761562800,115473.70985490437
1761566400,115358.85880884479
1761570000,115059.27087470166
1761573600,115230.79366880337
1761577200,114727.2314881359
1761580800,114913.77257348821
1761584400,115561.48527435142
1761588000,115625.97153429297
1761591600,115351.62818111318
1761595200,114851.0039675739
1761598800,114556.78780221104
1761602400,114483.57892379885
1761606000,114083.62215827091
1761609600,114182.79442806762
1761613200,114007.46090415215
1761616800,114432.66116338983
1761620400,113915.6145651774
1761624000,113893.59661408314
1761627600,114014.14638386737
1761631200,113598.84106730104
1761634800,114167.25192120054
1761638400,114180.58925285893
1761642000,114409.44738110699
1761645600,114517.38704647879
1761649200,114582.85223859442
1761652800,114330.19264699018
1761656400,114579.63972598457
1761660000,115370.86317531622
1761663600,115047.92316979246
1761667200,114680.98349398134
1761670800,115432.20899391148
1761674400,115390.24148231091
1761678000,114879.04201216743
1761681600,113794.77088444383
1761685200,112848.07396975305
1761688800,112996.28547098102
1761692400,113215.0370549014
1761696000,112950.34863259472
1761699600,112619.43698929879
1761703200,112442.13048264038
1761706800,112661.34220587023
1761710400,112553.70991070892
1761714000,112807.01104719764
1761717600,113053.19741122347
1761721200,113314.76255765892
1761724800,113559.64323800545
1761728400,113068.464139051
1761732000,113004.85818477189
1761735600,112901.12769806414
1761739200,113128.77700040374
1761742800,113208.25405094813
1761746400,112936.90520098753
1761750000,112462.75028238822
1761753600,111501.30810115003
1761757200,111227.7335586805
1761760800,111896.91803955882
1761764400,111126.90411123922
1761768000,110741.00143005645
1761771600,111491.36658136133
1761775200,111617.67472874184
1761778800,111207.3808796623
1761782400,110046.66925837283
1761786000,110317.09722878615
1761789600,110669.5906561477
1761793200,110896.71279230528
1761796800,110694.92533758724
1761800400,108604.31193374432
1761804000,110348.8065936701
1761807600,110931.4439411162
1761811200,111315.3215247364
1761814800,110762.13324946298
1761818400,110278.97570288778
1761822000,110096.7126707476
1761825600,109790.13078494355
1761829200,108331.49088121804
1761832800,107908.8997821788
1761836400,108244.98214482478
1761840000,107633.23250565244
1761843600,108008.58442649327
1761847200,107418.2317332118
1761850800,106985.72578963387
1761854400,106786.29956059155
1761858000,107569.21621221502
1761861600,107854.90572441464
1761865200,107811.51124016618
1761868800,108240.76528725718
1761872400,109387.53298510259
1761876000,109637.17189106879
1761879600,108900.12911986955
1761883200,109143.784374306
1761886800,110066.99802604332
1761890400,109832.92592530162
1761894000,109616.79036666283
1761897600,109368.86824190164
1761901200,109953.24259567405
1761904800,109825.51298072185
1761908400,109827.01230324224
1761912000,110325.2676562982
1761915600,109710.11918384078
1761919200,110063.44098949703
1761922800,110588.71583789948
1761926400,110323.49114110022
1761930000,109076.4948704497
1761933600,109260.98083560332
1761937200,109297.6374691829
1761940800,109935.67395777338
1761944400,109423.68231965421
1761948000,109554.25982985727
1761951600,109571.26180211104
1761955200,109573.90555629115
1761958800,109633.20394742656
1761962400,109717.24113095991
1761966000,109737.30627746301
1761969600,110082.93634309991
1761973200,110129.12247259208
1761976800,110124.53504506861
1761980400,109931.10405282541
1761984000,110017.09767500978
1761987600,110159.76614442114
1761991200,109919.60407942254
1761994800,110109.54311950356
1761998400,110082.74373849711
1762002000,109985.33850776782
1762005600,109909.42379420102
1762009200,109850.43699837709
1762012800,110123.15150840105
1762016400,110433.81730690403
1762020000,110211.91277441476
1762023600,110328.64617927653
1762027200,110277.9913786109
1762030800,110387.56264844722
1762034400,110015.89644154096
1762038000,110026.69447298996
1762041600,110066.94174051797
1762045200,109932.61994701959
1762048800,109953.55798231489
1762052400,109967.13702875398
1762056000,110006.75161801101
1762059600,110505.72505906872
1762063200,110444.5484553532
1762066800,110658.13518089944
1762070400,110883.20944824758
1762074000,110778.32348894267
1762077600,110596.23194748371
1762081200,110391.52172986242
1762084800,111057.64793364429
1762088400,110688.82532962412
1762092000,110481.94435751066
1762095600,110372.81685863339
1762099200,110211.2339874412
1762102800,110052.69360433816
1762106400,110076.2963719595
1762110000,110290.60648211652
1762113600,110153.50675474871
1762117200,110059.12871605546
1762120800,110024.17454330286
1762124400,109715.8643029032
1762128000,110650.2092823146
1762131600,110018.317867804
1762135200,109635.30840416232
1762138800,108986.50138920068
1762142400,107960.96906385706
1762146000,107936.88490722963
1762149600,107571.49051149774
1762153200,107421.10889005783
1762156800,107533.41546387474
1762160400,107485.27763737425
1762164000,107098.27941759853
1762167600,107221.82336402568
1762171200,107778.50595672156
1762174800,107819.07564597504
1762178400,107993.55839394528
1762182000,108030.11548756582
1762185600,105802.32388987354
1762189200,106575.48692061796
1762192800,107516.83881123543
1762196400,106990.1568862012
1762200000,107144.57701710037
1762203600,106434.31724984784
1762207200,106767.96027114005
1762210800,106436.50508904329
1762214400,106521.08673825761
1762218000,106525.49363967453
1762221600,107031.07828710617
1762225200,106544.91673767386
1762228800,107006.67993352086
1762232400,106740.9220707469
1762236000,104495.10034240519
1762239600,104662.08300822478
1762243200,104499.67618718465
1762246800,103968.27278517361
1762250400,103683.17783465057
1762254000,103878.8890681683
1762257600,104515.63087759502
1762261200,103921.77781269916
1762264800,103986.98190866993
1762268400,104493.56809229
1762272000,103688.15994227816
1762275600,102197.51890859473
1762279200,101087.14972322472
1762282800,101323.61811871242
1762286400,100646.68432249104
1762290000,100636.32354832368
1762293600,99607.01075510254
1762297200,101168.08182774446
1762300800,101480.76659609629
1762304400,100597.77032324848
1762308000,100550.26711207266
1762311600,101388.76296014924
1762315200,102128.211157246
1762318800,101969.69331492866
1762322400,101772.01348925575
1762326000,102033.240675827
1762329600,101999.4559589914
1762333200,101773.61102518206
1762336800,101933.7303540105
1762340400,101387.2583128507
1762344000,102042.61664345585
1762347600,102637.53102512867
1762351200,103178.71392918345
1762354800,103254.86103548636
1762358400,103656.46567931224
1762362000,103925.91690514336
1762365600,103800.78962815827
1762369200,104346.43586243482
1762372800,104037.50946331791
1762376400,103880.5646805363
1762380000,103664.70414009251
1762383600,103731.59710288851
1762387200,103877.95965955159
1762390800,103639.47702996855
1762394400,103412.82979594373
1762398000,103356.79597853754
1762401600,103654.67019229465
1762405200,103932.89522342409
1762408800,103108.69042491789
1762412400,103321.41575225303
1762416000,103076.45602196058
1762419600,103153.12828697833
1762423200,102934.65773328801
1762426800,103157.23179932697
1762430400,103173.53022259961
1762434000,102491.2141849583
1762437600,103357.38932054461
1762441200,102154.94026040785
1762444800,102005.61693405536
1762448400,100982.74301592483
1762452000,101734.8589507412
1762455600,101999.13845655147
1762459200,101276.82758684293
1762462800,100899.81657202521
1762466400,101057.8584929035
1762470000,101313.84894808239
1762473600,101322.6402945857
1762477200,101458.11927364433
1762480800,101185.58654734504
1762484400,101743.90791378342
1762488000,101900.48469435416
1762491600,101992.14307285684
1762495200,102379.79412139188
1762498800,101828.44391191726
1762502400,101944.91052873195
1762506000,101442.58822995886
1762509600,100843.76636135658
1762513200,100653.82067494563
1762516800,100379.85016954866
1762520400,99376.95023489367
1762524000,100349.33961029815
1762527600,100576.81553428677
1762531200,100870.55029636277
1762534800,101051.07699155441
1762538400,101941.67780129392
1762542000,102500.57328926233
1762545600,103155.89162341185
1762549200,103697.33774117324
1762552800,103654.14505829246
1762556400,103679.45665090723
1762560000,103396.084215925
1762563600,102715.4539446828
1762567200,102982.31416998322
1762570800,102760.76725917646
1762574400,102634.83000856158
1762578000,102449.98562373393
1762581600,102243.34448259883
1762585200,102202.7848106458
1762588800,102297.36217714153
1762592400,102438.90703081318
1762596000,102289.86488673152
1762599600,102451.7651944155
1762603200,101759.0034350087
1762606800,101992.14515181544
1762610400,101892.91438922462
1762614000,101849.10009853727
1762617600,101704.4483335384
1762621200,101711.32218806763
1762624800,101903.11995819483
1762628400,102105.1964717283
1762632000,101999.93243094803
1762635600,102046.14108260717
1762639200,102262.98727253689
1762642800,102371.4061315383
1762646400,102290.13714655167
1762650000,101773.3793240841
1762653600,102009.72966218833
1762657200,101712.74816529531
1762660800,101645.1231585367
1762664400,101688.26449602528
1762668000,101855.41775064683
1762671600,101744.83607202943
1762675200,101900.23463623768
1762678800,101984.64073315987
1762682400,101646.14999346313
1762686000,101819.95347249864
1762689600,102223.9911944868
1762693200,102061.25518361686
1762696800,102806.15548240683
1762700400,103002.90480594612
1762704000,103771.93748139605
1762707600,103808.8719909636
1762711200,103590.01135878728
1762714800,104475.7039602516
1762718400,104763.27899819663
1762722000,104592.07380618309
1762725600,104492.78935706745
1762729200,104752.95053935901
1762732800,104709.67861656273
1762736400,106437.47072004834
1762740000,105795.36933793766
1762743600,105830.74189620472
1762747200,106063.26019488835
1762750800,106137.42909984663
1762754400,106051.34711837734
1762758000,106182.45857867075
1762761600,106389.41846695701
1762765200,105994.61417480832
1762768800,106322.74289214246
1762772400,105974.97621353867
1762776000,106217.53869865701
1762779600,106010.3657815943
1762783200,106433.08662148254
1762786800,104886.70025464354
1762790400,104817.08621017814
1762794000,105081.47523179746
1762797600,105761.80228393292
1762801200,105749.51837137238
1762804800,105980.96858470592
1762808400,105832.62479511046
1762812000,105365.64531823278
1762815600,105962.37741033119
1762819200,105951.49599987874
1762822800,105802.9367867553
1762826400,106407.58784734254
1762830000,106562.39225208403
1762833600,106421.15700923627
1762837200,105704.19231300104
1762840800,105368.00290068945
1762844400,105125.37472552706
1762848000,104817.13681196816
1762851600,105069.62664948203
1762855200,104979.285239714
1762858800,105093.73634044589
1762862400,105259.74074906776
1762866000,104617.12066870801
1762869600,104365.67188177325
1762873200,104552.3502088678
1762876800,103443.40957523316
1762880400,103349.98145849447
1762884000,103333.89627874565
1762887600,103372.67792702756
1762891200,103132.12729788413
1762894800,102802.45077379714
1762898400,102667.41045135185
1762902000,103054.46565583264
1762905600,103112.21006199118
1762909200,102916.57378963697
1762912800,103289.24957936736
1762916400,103166.96340808774
1762920000,103342.08145942238
1762923600,103221.37966995685
1762927200,103339.0391440912
1762930800,103334.61374251803
1762934400,103127.80344851015
1762938000,104113.8905824956
1762941600,104492.38331203924
1762945200,104863.66774656922
1762948800,104954.50621389574
1762952400,105006.07980042745
1762956000,105022.75744131194
1762959600,104075.71291390594
1762963200,102145.9531652112
1762966800,101444.67817036604
1762970400,101788.23430907767
1762974000,101504.32134664059
1762977600,101260.93984772495
1762981200,101630.51242062467
1762984800,101801.95999693112
1762988400,101913.3933023448
1762992000,101633.69431605682
1762995600,101876.29048795607
1762999200,101981.87201997676
1763002800,102054.40332264762
1763006400,102044.4931918434
1763010000,102073.42099658873
1763013600,103029.50743186369
1763017200,103562.66143693223
1763020800,103422.5006857592
1763024400,103690.14874445791
1763028000,102648.55558586399
1763031600,102954.65291006544
1763035200,103003.95298511222
1763038800,103114.55691491751
1763042400,102241.51278596486
1763046000,102691.14476975323
1763049600,101345.79363171961
1763053200,100550.22498409291
1763056800,99868.93466120417
1763060400,98499.58929937644
1763064000,98471.69742857604
1763067600,98191.1935047109
1763071200,98820.12839738459
1763074800,99564.31976292176
1763078400,99480.30709081261
1763082000,98848.80307501607
1763085600,99440.00117061166
1763089200,99577.62299959856
1763092800,99036.19227896446
1763096400,97848.91128621758
1763100000,97446.6368086517
1763103600,96564.41622007711
1763107200,97079.06996428588
1763110800,97312.89945759969
1763114400,96795.18129221586
1763118000,96920.28920656123
1763121600,95819.68691458952
1763125200,95296.60503081536
1763128800,95241.05644598886
1763132400,96362.58649575851
1763136000,96819.65495388838
1763139600,96955.42146983933
1763143200,95919.93121646653
1763146800,94949.47686170448
1763150400,95680.15817119366
1763154000,94283.3183775619
1763157600,94984.54902473916
1763161200,95035.6962076555
1763164800,94456.39368235337
1763168400,95056.92230653927
1763172000,95431.29146613317
1763175600,96031.12559501508
1763179200,96298.38479151065
1763182800,96047.4865729926
1763186400,96265.2502418558
1763190000,95977.49525466909
1763193600,96254.50899880087
1763197200,95694.22203843665
1763200800,95745.88184705628
1763204400,95927.01760474025
1763208000,95592.6216314951
1763211600,95757.82238627647
1763215200,96155.0958182461
1763218800,96169.90063933
1763222400,96286.03929229225
1763226000,96077.58959223628
1763229600,96138.6880384919
1763233200,95967.572134253
1763236800,95953.58805786683
1763240400,95157.1249287783
1763244000,95120.4666431176
1763247600,95462.10254025694
1763251200,95508.31019889197
1763254800,95491.49459334373
1763258400,95283.11168717957
1763262000,95798.1745545339
1763265600,95719.69705684323
1763269200,95737.46923754059
1763272800,95883.93213436472
1763276400,95880.5444536877
1763280000,95960.55565176814
1763283600,96034.67154571296
1763287200,96384.15305336655
1763290800,96389.5455878607
1763294400,95583.82063841003
1763298000,95761.64901782198
1763301600,95295.37788590851
1763305200,95509.26165829941
1763308800,94432.59007222761
1763312400,94271.52771677649
1763316000,94494.04826059942
1763319600,94075.74536272357
1763323200,93965.57751998551
1763326800,94163.5335376579
1763330400,93433.66694390765
1763334000,93901.72469574874
1763337600,94411.32947182967
1763341200,95018.70946669782
1763344800,94743.71910875349
1763348400,94883.08693368554
1763352000,95410.20980862057
1763355600,95029.56191622395
1763359200,95110.34739390132
1763362800,95112.63648226857
1763366400,95608.1449811907
1763370000,95539.03801113102
1763373600,95585.37736079912
1763377200,95591.41232025836
1763380800,95469.74759588263
1763384400,95284.34982777115
1763388000,93588.79918192723
1763391600,94710.62331700517
1763395200,94051.61340106626
1763398800,94211.88080708894
1763402400,92693.12140214864
1763406000,92535.84702652463
1763409600,91640.14882690794
1763413200,91833.22202819384
1763416800,91753.34576221506
1763420400,92134.03937002398
1763424000,92036.7255045672
1763427600,92021.6262095287
1763431200,91558.85615755047
1763434800,91092.76823678352
1763438400,90652.60810177954
1763442000,89455.50494356749
1763445600,90004.10028616714
1763449200,89621.24130250733
1763452800,90365.88164308696
1763456400,91196.77205831034
1763460000,91156.07950538011
1763463600,91317.66343989004
1763467200,91530.57805634485
1763470800,91392.17769914331
1763474400,91517.69831698827
1763478000,91339.4424845794
1763481600,92822.47774403078
1763485200,93375.36664950007
1763488800,93158.16472313125
1763492400,93403.70885600006
1763496000,92981.43569314104
1763499600,92777.62090866495
1763503200,92515.36707928116
1763506800,93145.7577097744
1763510400,92819.75921500899
1763514000,92400.18422112228
1763517600,92268.6107755994
1763521200,92658.36376897985
1763524800,91770.49379634741
1763528400,91181.02360657543
1763532000,90291.88158823938
1763535600,90908.6030740127
1763539200,91807.7811687458
1763542800,91376.60203924956
1763546400,91479.70896525517
1763550000,91261.52195996167
1763553600,91350.21955929743
1763557200,91665.72798785109
1763560800,91286.76471155703
1763564400,91639.4337567779
1763568000,90038.013016151
1763571600,89576.80899490738
1763575200,89177.53452917136
1763578800,89019.2154608275
1763582400,88762.88762887781
1763586000,89413.15734492631
1763589600,90565.04904823833
1763593200,90392.70214748924
1763596800,91408.3573343969
1763600400,91801.78214087617
1763604000,92482.24983082066
1763607600,92531.90340393817
1763611200,92385.45865520145
1763614800,92566.32055040535
1763618400,92570.04745042275
1763622000,91755.99350809936
1763625600,92166.86960066571
1763629200,92032.79480278557
1763632800,91818.1874727911
1763636400,91718.60185264867
1763640000,91901.93837343162
1763643600,91798.67091546213
1763647200,91464.54154179862
1763650800,90911.42408226829
1763654400,90092.09867123888
1763658000,87886.33968417272
1763661600,87122.85275038907
1763665200,86381.8144325911
1763668800,86519.06969182966
1763672400,86400.94338405883
1763676000,87438.47255599877
1763679600,87734.6972205648
1763683200,86649.97257918229
1763686800,87272.32453457452
1763690400,86942.8207129236
1763694000,85432.57790570673
1763697600,85723.30282625431
1763701200,85978.39064292405
1763704800,86049.25521434317
1763708400,85514.45658072259
1763712000,83851.27683702475
1763715600,83590.7005306836
1763719200,82175.40356149618
1763722800,82615.07551818955
1763726400,82221.7446749368
1763730000,83286.1225027911
1763733600,83864.23423540166
1763737200,84511.74291548287
1763740800,82884.30868211198
1763744400,84739.6255398434
1763748000,84913.0729874851
1763751600,84641.6139769286
1763755200,84168.35449595493
1763758800,84446.9737662883
1763762400,85208.562675287
1763766000,84164.15221203933
1763769600,85087.95256265256
1763773200,84632.32615262516
1763776800,85073.94428844296
1763780400,84411.49842860084
1763784000,84440.45929132821
1763787600,84171.02617057133
1763791200,84183.98087014584
1763794800,84608.1776959886
1763798400,84520.59868697087
1763802000,83955.54638486027
1763805600,83908.27229302817
1763809200,83573.94937207477
1763812800,84136.62092908195
1763816400,83811.1247896444
1763820000,83989.47324134705
1763823600,84424.11447950368
1763827200,84087.07644835964
1763830800,84589.41913440154
1763834400,84475.97663358059
1763838000,84547.88982444437
1763841600,84585.5004705877
1763845200,84392.63644908676
1763848800,84388.38816540038
1763852400,85095.90189021763
1763856000,84675.50764856212
1763859600,84926.95123377659
1763863200,85803.91615173663
1763866800,86048.76826682864
1763870400,86218.8691684945
1763874000,86493.0061086547
1763877600,86205.96710156095
1763881200,85877.58507132971
1763884800,85644.68716163798
1763888400,86100.51796890023
1763892000,86351.27694702415
1763895600,86026.91718597314
1763899200,86243.91516556634
1763902800,86586.77250157468
1763906400,86934.67772560028
1763910000,86513.35909072272
1763913600,87226.47681707368
1763917200,87096.8864583934
1763920800,86838.44324049076
1763924400,86981.9427005984
1763928000,87381.61979501754
1763931600,87459.00743553902
1763935200,87856.91104466101
1763938800,87854.91896866458
1763942400,86783.84766839583
1763946000,86628.2459764275
1763949600,86848.54665879114
1763953200,87498.4558089519
1763956800,87280.45777186136
1763960400,86752.70249543806
1763964000,87387.45679921281
1763967600,86844.70882045799
1763971200,87075.74513315319
1763974800,86764.94391947515
1763978400,85953.91955751604
1763982000,86001.79035541319
1763985600,86268.29336648472
1763989200,85957.05408472917
1763992800,86269.6656515316
1763996400,86192.31160547498
1764000000,86425.72745227045
1764003600,87219.59492448122
1764007200,88428.17629657475
1764010800,88599.03241522705
1764014400,88356.83122629141
1764018000,89111.75024576523
1764021600,88749.78735098541
1764025200,88631.71085966966
1764028800,88229.35740719768
1764032400,88139.41175889166
1764036000,87829.57652809896
1764039600,87759.23926010152
1764043200,87710.53378537255
1764046800,88416.26556192817
1764050400,88100.74473486726
1764054000,87851.67691247856
1764057600,87385.4867712119
1764061200,87126.88420569089
1764064800,87035.34816069364
1764068400,87349.3248932984
1764072000,87368.70154934759
1764075600,87488.65596440769
1764079200,86898.36528137974
1764082800,86396.68263644705
1764086400,86910.96082919533
1764090000,87078.39643422313
1764093600,87515.4235640805
1764097200,87228.88735414941
1764100800,86826.83681405816
1764104400,87340.34991860151
1764108000,86978.09855205339
1764111600,87594.72411303585
1764115200,87310.33159950442
1764118800,87519.74766739071
1764122400,87884.060172756
1764126000,87758.1678796271
1764129600,87091.71946980437
1764133200,87198.0485583665
1764136800,87533.46385277133
1764140400,87794.92494380343
1764144000,87888.58561715245
1764147600,87388.00383293368
1764151200,86805.57291021988
1764154800,86942.3183287508
1764158400,87016.31004378395
1764162000,86597.45451490527
1764165600,87032.2237573809
1764169200,86938.44033179866
1764172800,86900.39403850977
1764176400,87816.9620054015
1764180000,89679.636920768
1764183600,90135.4617095681
1764187200,89974.73440191097
1764190800,89892.71151639915
1764194400,90177.58874212035
1764198000,90249.96897580565
1764201600,90474.22677969698
1764205200,90443.99930725468
1764208800,90672.63665569115
1764212400,91587.21677348937
1764216000,91164.97533596179
1764219600,91263.33732195737
1764223200,90939.97388637412
1764226800,91200.42621055408
1764230400,91381.43807412974
1764234000,91478.05273667352
1764237600,91576.58973024273
1764241200,91598.34021650812
1764244800,91376.7077706091
1764248400,90987.79712414106
1764252000,90905.09240108743
1764255600,90761.6833187102
1764259200,90920.42601556465
1764262800,91459.50551449621
1764266400,91442.5470438727
1764270000,91804.82094206505
1764273600,91539.36768049354
1764277200,91485.68637120655
1764280800,91473.72674753252
1764284400,91312.76899397155
1764288000,91323.62827620257
1764291600,91132.0278089504
1764295200,90811.0714191063
1764298800,91023.52004227442
1764302400,91194.97100263558
1764306000,91427.07002902139
1764309600,91622.80614870525
1764313200,91357.40418771433
1764316800,90914.78541547488
1764320400,91586.77543014655
1764324000,91575.0569979346
1764327600,91827.76941884054
1764331200,91427.29692487956
1764334800,91501.38254936752
1764338400,92329.75218670673
1764342000,92202.8635352892
1764345600,92346.3518191028
1764349200,90916.07081958275
1764352800,90669.96401023648
1764356400,90875.03116346477
1764360000,91073.47626876217
1764363600,91214.6778806227
1764367200,91004.2467183952
1764370800,91127.20612080491
1764374400,90904.86767344689
1764378000,90915.53889060777
1764381600,90903.54544934392
1764385200,90729.94558372116
1764388800,90703.32205961774
1764392400,90832.40522733841
1764396000,90760.43415099659
1764399600,90577.3016032145
1764403200,90566.64547606678
1764406800,90656.69077727084
1764410400,90570.83431220289
1764414000,90570.90074621874
1764417600,90682.38876677728
1764421200,90643.83762875079
1764424800,90792.77747104311
1764428400,90657.75590554604
1764432000,91040.54640850973
1764435600,91010.85460130044
1764439200,90475.97662592627
1764442800,90712.0028373462
1764446400,90673.14817788692
1764450000,90947.02454728537
1764453600,91032.09673034618
1764457200,90788.7597853794
1764460800,90841.45258193677
1764464400,90869.67603539713
1764468000,90938.30683585707
1764471600,90802.75505671403
1764475200,90892.89987772267
1764478800,90858.18783526495
1764482400,90820.86657093189
1764486000,90901.61050740648
1764489600,90980.08369172398
1764493200,91245.5298446914
1764496800,91415.59812963865
1764500400,91250.35811895505
1764504000,91080.50963597072
1764507600,91435.84477550915
1764511200,91751.81702045338
1764514800,91446.98814551288
1764518400,91475.5890645801
1764522000,91814.62353308922
1764525600,91477.54598695686
1764529200,91455.11137688499
1764532800,91440.20549816827
1764536400,91314.55693607975
1764540000,91176.29202753108
1764543600,91159.28211972128
1764547200,90359.86873169734
1764550800,87107.57804601092
1764554400,87209.3202760441
1764558000,86607.95806802201
1764561600,86347.62398034424
1764565200,85788.16096067103
1764568800,85996.54791593562
1764572400,86248.96829120435
1764576000,86509.66964426964
1764579600,86828.86588088673
1764583200,86711.05550833189
1764586800,86632.27972318193
1764590400,86262.5310475135
1764594000,85452.87201488385
1764597600,85992.51478024718
1764601200,86023.91194853347
1764604800,84634.95418600549
1764608400,84553.51608407828
1764612000,84958.90011684994
1764615600,85230.8975559526
1764619200,85003.07161606019
1764622800,85607.92665356252
1764626400,86425.82291576332
1764630000,86642.17601166596
1764633600,86281.49519776918
1764637200,86589.01329234689
1764640800,86431.01161842069
1764644400,86639.7190996139
1764648000,86979.2416342632
1764651600,86999.26753257588
1764655200,87009.82948356986
1764658800,87094.35617736231
1764662400,87032.32838561568
1764666000,86418.6233251056
1764669600,86789.61201168034
1764673200,87283.4200046968
1764676800,87372.145785899
1764680400,87310.28717151324
1764684000,87676.27574943205
1764687600,89212.56733407508
1764691200,90929.17033076797
